module,global_tick,local_tick,seconds,bar,beat,chord_voice,original_note,played_note,transposed,instrument,support_block,right_clicks,velocity,source_tick,track,channel
2,556,236,55.624,28,4.2,1,F#4,F#4,no,Harp/Piano,泥土,12,62,42719,1,1
2,556,236,55.616,28,4.2,2,F#5,F#5,no,Harp/Piano,泥土,24,78,42713,1,1
2,558,238,55.842,28,4.6,1,G4,G4,no,Harp/Piano,泥土,13,76,42887,1,1
2,558,238,55.823,28,4.6,2,G5,G5,no,Chime,浮冰,1,87,42872,1,1
2,560,240,56.025,29,1.0,1,F#4,F#4,no,Harp/Piano,泥土,12,86,43027,1,1
2,560,240,56.012,29,1.0,2,F#5,F#5,no,Harp/Piano,泥土,24,94,43017,1,1
2,562,242,56.207,29,1.4,1,G4,G4,no,Harp/Piano,泥土,13,90,43167,1,1
2,562,242,56.204,29,1.4,2,G5,G5,no,Chime,浮冰,1,98,43165,1,1
2,564,244,56.398,29,1.8,1,A4,A4,no,Harp/Piano,泥土,15,91,43314,1,1
2,564,244,56.395,29,1.8,2,A5,A5,no,Chime,浮冰,3,98,43311,1,1
2,566,246,56.624,29,2.2,1,G2,G2,no,Double Bass,橡木木板,13,73,43487,1,1
2,566,246,56.626,29,2.2,2,D3,D3,no,Double Bass,橡木木板,20,73,43489,1,1
2,566,246,56.622,29,2.2,3,B3,B3,no,Harp/Piano,泥土,5,78,43486,1,1
2,566,246,56.622,29,2.2,4,D5,D5,no,Harp/Piano,泥土,20,84,43486,1,1
2,566,246,56.621,29,2.2,5,F#5,F#5,no,Harp/Piano,泥土,24,89,43485,1,1
2,566,246,56.612,29,2.2,6,D6,D6,no,Chime,浮冰,8,102,43478,1,1
2,578,258,57.753,29,4.6,1,F#5,F#5,no,Harp/Piano,泥土,24,96,44354,1,1
2,581,261,58.133,30,1.2,1,D#5,D#5,no,Harp/Piano,泥土,21,60,44646,1,1
2,582,262,58.184,30,1.4,1,E5,E5,no,Harp/Piano,泥土,22,91,44685,1,1
2,584,264,58.371,30,1.8,1,F#2,F#2,no,Double Bass,橡木木板,12,62,44829,1,1
2,584,264,58.375,30,1.8,2,C#3,C#3,no,Double Bass,橡木木板,19,67,44832,1,1
2,584,264,58.383,30,1.8,3,A#3,A#3,no,Harp/Piano,泥土,4,57,44838,1,1
2,586,266,58.612,30,2.2,1,F#4,F#4,no,Harp/Piano,泥土,12,62,45014,1,1
2,586,266,58.615,30,2.2,2,A#4,A#4,no,Harp/Piano,泥土,16,71,45016,1,1
2,586,266,58.579,30,2.2,3,D5,D5,no,Harp/Piano,泥土,20,79,44989,1,1
2,590,270,58.973,30,3.0,1,A#3,A#3,no,Harp/Piano,泥土,4,62,45291,1,1
2,590,270,58.973,30,3.0,2,C#4,C#4,no,Harp/Piano,泥土,7,71,45291,1,1
2,594,274,59.388,30,3.8,1,C#3,C#3,no,Double Bass,橡木木板,19,63,45610,1,1
2,596,276,59.587,30,4.2,1,F#2,F#2,no,Double Bass,橡木木板,12,68,45763,1,1
2,598,278,59.803,30,4.6,1,E5,E5,no,Harp/Piano,泥土,22,87,45929,1,1
2,600,280,60.023,31,1.0,1,B2,B2,no,Double Bass,橡木木板,17,65,46098,1,1
2,600,280,60.026,31,1.0,2,F#3,F#3,no,Harp/Piano,泥土,0,69,46100,1,1
2,600,280,60.023,31,1.0,3,A3,A3,no,Harp/Piano,泥土,3,72,46098,1,1
2,600,280,60.027,31,1.0,4,A4,A4,no,Harp/Piano,泥土,15,73,46101,1,1
2,600,280,60.026,31,1.0,5,D5,D5,no,Harp/Piano,泥土,20,70,46100,1,1
2,600,280,60.014,31,1.0,6,F#5,F#5,no,Harp/Piano,泥土,24,93,46091,1,1
2,604,284,60.426,31,1.8,1,E5,E5,no,Harp/Piano,泥土,22,80,46407,1,1
2,606,286,60.637,31,2.2,1,G5,G5,no,Chime,浮冰,1,92,46569,1,1
2,610,290,61.033,31,3.0,1,F#3,F#3,no,Harp/Piano,泥土,0,71,46873,1,1
2,612,292,61.236,31,3.4,1,A3,A3,no,Harp/Piano,泥土,3,77,47029,1,1
2,612,292,61.243,31,3.4,2,F#5,F#5,no,Harp/Piano,泥土,24,93,47035,1,1
2,614,294,61.414,31,3.8,1,D4,D4,no,Harp/Piano,泥土,8,67,47166,1,1
2,614,294,61.445,31,3.8,2,F#5,F#5,no,Harp/Piano,泥土,24,97,47190,1,1
2,617,297,61.654,31,4.4,1,A2,A2,no,Double Bass,橡木木板,15,70,47350,1,1
2,617,297,61.655,31,4.4,2,E3,E3,no,Double Bass,橡木木板,22,74,47351,1,1
2,617,297,61.659,31,4.4,3,G3,G3,no,Harp/Piano,泥土,1,75,47354,1,1
2,617,297,61.655,31,4.4,4,G4,G4,no,Harp/Piano,泥土,13,76,47351,1,1
2,617,297,61.652,31,4.4,5,C5,C5,no,Harp/Piano,泥土,18,81,47349,1,1
2,623,303,62.276,32,1.6,1,F#3,F#3,no,Harp/Piano,泥土,0,73,47828,1,1
2,624,304,62.382,32,1.8,1,A2,A2,no,Double Bass,橡木木板,15,78,47909,1,1
2,625,305,62.465,32,2.0,1,D2,D2,no,Double Bass,橡木木板,8,78,47973,1,1
2,625,305,62.464,32,2.0,2,C5,C5,no,Harp/Piano,泥土,18,79,47972,1,1
2,625,305,62.457,32,2.0,3,E5,E5,no,Harp/Piano,泥土,22,83,47967,1,1
2,631,311,63.065,32,3.2,1,D5,D5,no,Harp/Piano,泥土,20,87,48434,1,1
2,633,313,63.286,32,3.6,1,G2,G2,no,Double Bass,橡木木板,13,73,48604,1,1
2,633,313,63.296,32,3.6,2,D3,D3,no,Double Bass,橡木木板,20,72,48611,1,1
2,633,313,63.297,32,3.6,3,D5,D5,no,Harp/Piano,泥土,20,81,48612,1,1
2,633,313,63.294,32,3.6,4,F#5,F#5,no,Harp/Piano,泥土,24,90,48610,1,1
2,633,313,63.285,32,3.6,5,B5,B5,no,Chime,浮冰,5,98,48603,1,1
3,641,1,64.116,33,1.2,1,F#2,F#2,no,Double Bass,橡木木板,12,77,49241,1,1
3,641,1,64.124,33,1.2,2,C#3,C#3,no,Double Bass,橡木木板,19,75,49247,1,1
3,641,1,64.113,33,1.2,3,A#3,A#3,no,Harp/Piano,泥土,4,78,49239,1,1
3,641,1,64.145,33,1.2,4,E5,E5,no,Harp/Piano,泥土,22,68,49263,1,1
3,641,1,64.143,33,1.2,5,A#5,A#5,no,Chime,浮冰,4,75,49262,1,1
3,641,1,64.121,33,1.2,6,C#6,C#6,no,Chime,浮冰,7,97,49245,1,1
3,642,2,64.151,33,1.4,1,F#5,F#5,no,Harp/Piano,泥土,24,69,49268,1,1
3,645,5,64.505,33,2.0,1,F#3,F#3,no,Harp/Piano,泥土,0,83,49540,1,1
3,647,7,64.685,33,2.4,1,A#3,A#3,no,Harp/Piano,泥土,4,70,49678,1,1
3,647,7,64.706,33,2.4,2,C#4,C#4,no,Harp/Piano,泥土,7,63,49694,1,1
3,649,9,64.927,33,2.8,1,B2,B2,no,Double Bass,橡木木板,17,77,49864,1,1
3,649,9,64.927,33,2.8,2,F#3,F#3,no,Harp/Piano,泥土,0,82,49864,1,1
3,649,9,64.928,33,2.8,3,A3,A3,no,Harp/Piano,泥土,3,79,49865,1,1
3,649,9,64.923,33,2.8,4,D5,D5,no,Harp/Piano,泥土,20,81,49861,1,1
3,649,9,64.915,33,2.8,5,F#5,F#5,no,Harp/Piano,泥土,24,87,49855,1,1
3,649,9,64.865,33,2.8,6,C#6,C#6,no,Chime,浮冰,7,71,49816,1,1
3,649,9,64.901,33,2.8,7,D6,D6,no,Chime,浮冰,8,97,49844,1,1
3,653,13,65.324,33,3.6,1,F#5,F#5,no,Harp/Piano,泥土,24,95,50169,1,1
3,655,15,65.533,33,4.0,1,E5,E5,no,Harp/Piano,泥土,22,95,50329,1,1
3,657,17,65.716,33,4.4,1,D#2,D#2,no,Double Bass,橡木木板,9,77,50470,1,1
3,657,17,65.717,33,4.4,2,D#3,D#3,no,Double Bass,橡木木板,21,79,50471,1,1
3,659,19,65.938,33,4.8,1,A3,A3,no,Harp/Piano,泥土,3,71,50640,1,1
3,659,19,65.939,33,4.8,2,B3,B3,no,Harp/Piano,泥土,5,73,50641,1,1
3,659,19,65.932,33,4.8,3,D#4,D#4,no,Harp/Piano,泥土,9,81,50636,1,1
3,659,19,65.927,33,4.8,4,G4,G4,no,Harp/Piano,泥土,13,79,50632,1,1
3,659,19,65.932,33,4.8,5,B4,B4,no,Harp/Piano,泥土,17,78,50636,1,1
3,659,19,65.923,33,4.8,6,D5,D5,no,Harp/Piano,泥土,20,91,50629,1,1
3,663,23,66.328,34,1.6,1,D5,D5,no,Harp/Piano,泥土,20,79,50940,1,1
3,665,25,66.543,34,2.0,1,E2,E2,no,Double Bass,橡木木板,10,80,51105,1,1
3,665,25,66.548,34,2.0,2,B4,B4,no,Harp/Piano,泥土,17,84,51109,1,1
3,665,25,66.547,34,2.0,3,D5,D5,no,Harp/Piano,泥土,20,84,51108,1,1
3,665,25,66.543,34,2.0,4,G5,G5,no,Chime,浮冰,1,94,51105,1,1
3,669,29,66.939,34,2.8,1,A5,A5,no,Chime,浮冰,3,94,51409,1,1
3,671,31,67.145,34,3.2,1,G3,G3,no,Harp/Piano,泥土,1,74,51567,1,1
3,671,31,67.135,34,3.2,2,B3,B3,no,Harp/Piano,泥土,5,76,51560,1,1
3,671,31,67.133,34,3.2,3,D4,D4,no,Harp/Piano,泥土,8,81,51558,1,1
3,671,31,67.135,34,3.2,4,F#5,F#5,no,Harp/Piano,泥土,24,90,51560,1,1
3,673,33,67.336,34,3.6,1,E5,E5,no,Harp/Piano,泥土,22,88,51714,1,1
3,675,35,67.544,34,4.0,1,D5,D5,no,Harp/Piano,泥土,20,88,51874,1,1
3,676,36,67.555,34,4.2,1,E3,E3,no,Double Bass,橡木木板,22,81,51882,1,1
3,677,37,67.737,34,4.4,1,E2,E2,no,Double Bass,橡木木板,10,74,52022,1,1
3,679,39,67.931,34,4.8,1,F#5,F#5,no,Harp/Piano,泥土,24,101,52171,1,1
3,681,41,68.142,35,1.2,1,F#2,F#2,no,Double Bass,橡木木板,12,84,52333,1,1
3,681,41,68.135,35,1.2,2,F#3,F#3,no,Harp/Piano,泥土,0,86,52328,1,1
3,681,41,68.143,35,1.2,3,B4,B4,no,Harp/Piano,泥土,17,92,52334,1,1
3,682,42,68.152,35,1.4,1,E4,E4,no,Harp/Piano,泥土,10,81,52341,1,1
3,682,42,68.151,35,1.4,2,G#4,G#4,no,Harp/Piano,泥土,14,87,52340,1,1
3,685,45,68.522,35,2.0,1,F#1,F#1,no,Double Bass,橡木木板,0,92,52625,1,1
3,687,47,68.707,35,2.4,1,F#2,F#2,no,Double Bass,橡木木板,12,83,52767,1,1
3,689,49,68.926,35,2.8,1,C#3,C#3,no,Double Bass,橡木木板,19,92,52935,1,1
3,689,49,68.934,35,2.8,2,A#4,A#4,no,Harp/Piano,泥土,16,91,52941,1,1
3,689,49,68.935,35,2.8,3,C#5,C#5,no,Harp/Piano,泥土,19,97,52942,1,1
3,689,49,68.935,35,2.8,4,F#5,F#5,no,Harp/Piano,泥土,24,78,52942,1,1
3,691,51,69.122,35,3.2,1,F#3,F#3,no,Harp/Piano,泥土,0,81,53086,1,1
3,693,53,69.342,35,3.6,1,A#3,A#3,no,Harp/Piano,泥土,4,88,53255,1,1
3,693,53,69.332,35,3.6,2,C#4,C#4,no,Harp/Piano,泥土,7,100,53247,1,1
3,693,53,69.336,35,3.6,3,F#4,F#4,no,Harp/Piano,泥土,12,88,53250,1,1
3,695,55,69.526,35,4.0,1,A5,A5,no,Chime,浮冰,3,101,53396,1,1
3,698,58,69.790,35,4.6,1,G1,G1,no,Double Bass,橡木木板,1,87,53599,1,1
3,698,58,69.790,35,4.6,2,G2,G2,no,Double Bass,橡木木板,13,92,53599,1,1
3,698,58,69.793,35,4.6,3,D5,D5,no,Harp/Piano,泥土,20,93,53601,1,1
3,698,58,69.788,35,4.6,4,F#5,F#5,no,Harp/Piano,泥土,24,96,53597,1,1
3,698,58,69.776,35,4.6,5,D6,D6,no,Chime,浮冰,8,105,53588,1,1
3,704,64,70.397,36,1.8,1,G3,G3,no,Harp/Piano,泥土,1,78,54065,1,1
3,706,66,70.605,36,2.2,1,B3,B3,no,Harp/Piano,泥土,5,85,54225,1,1
3,706,66,70.604,36,2.2,2,D4,D4,no,Harp/Piano,泥土,8,86,54224,1,1
3,706,66,70.605,36,2.2,3,F#4,F#4,no,Harp/Piano,泥土,12,91,54225,1,1
3,708,68,70.806,36,2.6,1,B4,B4,no,Harp/Piano,泥土,17,89,54379,1,1
3,708,68,70.801,36,2.6,2,D5,D5,no,Harp/Piano,泥土,20,87,54375,1,1
3,708,68,70.796,36,2.6,3,F#5,F#5,no,Harp/Piano,泥土,24,104,54371,1,1
3,710,70,71.033,36,3.0,1,A2,A2,no,Double Bass,橡木木板,15,56,54553,1,1
3,712,72,71.227,36,3.4,1,E4,E4,no,Harp/Piano,泥土,10,90,54702,1,1
3,712,72,71.229,36,3.4,2,F#4,F#4,no,Harp/Piano,泥土,12,86,54704,1,1
3,712,72,71.228,36,3.4,3,A#4,A#4,no,Harp/Piano,泥土,16,81,54703,1,1
3,712,72,71.214,36,3.4,4,E5,E5,no,Harp/Piano,泥土,22,100,54692,1,1
3,714,74,71.397,36,3.8,1,F#2,F#2,no,Double Bass,橡木木板,12,83,54833,1,1
3,716,76,71.630,36,4.2,1,E4,E4,no,Harp/Piano,泥土,10,82,55012,1,1
3,716,76,71.628,36,4.2,2,F#4,F#4,no,Harp/Piano,泥土,12,76,55010,1,1
3,716,76,71.632,36,4.2,3,A#4,A#4,no,Harp/Piano,泥土,16,76,55013,1,1
3,716,76,71.607,36,4.2,4,D5,D5,no,Harp/Piano,泥土,20,93,54994,1,1
3,718,78,71.807,36,4.6,1,F#3,F#3,no,Harp/Piano,泥土,0,75,55148,1,1
3,720,80,72.012,37,1.0,1,C#4,C#4,no,Harp/Piano,泥土,7,74,55305,1,1
3,721,81,72.116,37,1.2,1,D4,D4,no,Harp/Piano,泥土,8,84,55385,1,1
3,722,82,72.194,37,1.4,1,C#4,C#4,no,Harp/Piano,泥土,7,81,55445,1,1
3,724,84,72.401,37,1.8,1,B3,B3,no,Harp/Piano,泥土,5,84,55604,1,1
3,726,86,72.595,37,2.2,1,A#3,A#3,no,Harp/Piano,泥土,4,83,55753,1,1
3,728,88,72.792,37,2.6,1,F#3,F#3,no,Harp/Piano,泥土,0,77,55904,1,1
3,728,88,72.794,37,2.6,2,D5,D5,no,Harp/Piano,泥土,20,91,55906,1,1
3,730,90,73.025,37,3.0,1,B2,B2,no,Double Bass,橡木木板,17,70,56083,1,1
3,730,90,73.013,37,3.0,2,A3,A3,no,Harp/Piano,泥土,3,84,56074,1,1
3,730,90,73.022,37,3.0,3,F#4,F#4,no,Harp/Piano,泥土,12,84,56081,1,1
3,730,90,73.014,37,3.0,4,A4,A4,no,Harp/Piano,泥土,15,86,56075,1,1
3,730,90,73.017,37,3.0,5,E5,E5,no,Harp/Piano,泥土,22,89,56077,1,1
3,734,94,73.445,37,3.8,1,D5,D5,no,Harp/Piano,泥土,20,74,56406,1,1
3,736,96,73.618,37,4.2,1,F#3,F#3,no,Harp/Piano,泥土,0,77,56539,1,1
3,736,96,73.629,37,4.2,2,E5,E5,no,Harp/Piano,泥土,22,90,56547,1,1
3,738,98,73.826,37,4.6,1,A3,A3,no,Harp/Piano,泥土,3,71,56698,1,1
3,738,98,73.824,37,4.6,2,D4,D4,no,Harp/Piano,泥土,8,85,56697,1,1
3,740,100,74.029,38,1.0,1,F#5,F#5,no,Harp/Piano,泥土,24,105,56854,1,1
3,742,102,74.214,38,1.4,1,B2,B2,no,Double Bass,橡木木板,17,79,56996,1,1
3,744,104,74.426,38,1.8,1,A4,A4,no,Harp/Piano,泥土,15,88,57159,1,1
3,744,104,74.427,38,1.8,2,C5,C5,no,Harp/Piano,泥土,18,85,57160,1,1
3,744,104,74.424,38,1.8,3,G5,G5,no,Chime,浮冰,1,102,57158,1,1
3,746,106,74.609,38,2.2,1,A2,A2,no,Double Bass,橡木木板,15,86,57300,1,1
3,746,106,74.609,38,2.2,2,G3,G3,no,Harp/Piano,泥土,1,87,57300,1,1
3,748,108,74.835,38,2.6,1,A5,A5,no,Chime,浮冰,3,95,57473,1,1
3,750,110,75.018,38,3.0,1,E3,E3,no,Double Bass,橡木木板,22,83,57614,1,1
3,752,112,75.233,38,3.4,1,A4,A4,no,Harp/Piano,泥土,15,84,57779,1,1
3,752,112,75.225,38,3.4,2,C5,C5,no,Harp/Piano,泥土,18,82,57773,1,1
3,752,112,75.215,38,3.4,3,F#5,F#5,no,Harp/Piano,泥土,24,102,57765,1,1
3,754,114,75.400,38,3.8,1,D2,D2,no,Double Bass,橡木木板,8,80,57907,1,1
3,756,116,75.634,38,4.2,1,F#3,F#3,no,Harp/Piano,泥土,0,86,58087,1,1
3,756,116,75.632,38,4.2,2,C4,C4,no,Harp/Piano,泥土,6,84,58085,1,1
3,756,116,75.632,38,4.2,3,E5,E5,no,Harp/Piano,泥土,22,91,58085,1,1
3,760,120,75.995,39,1.0,1,D3,D3,no,Double Bass,橡木木板,20,74,58364,1,1
3,760,120,76.030,39,1.0,2,F#5,F#5,no,Harp/Piano,泥土,24,92,58391,1,1
3,761,121,76.143,39,1.2,1,E5,E5,no,Harp/Piano,泥土,22,73,58478,1,1
3,762,122,76.223,39,1.4,1,G#2,G#2,no,Double Bass,橡木木板,14,86,58539,1,1
3,762,122,76.232,39,1.4,2,B4,B4,no,Harp/Piano,泥土,17,82,58546,1,1
3,762,122,76.230,39,1.4,3,D5,D5,no,Harp/Piano,泥土,20,87,58545,1,1
3,768,128,76.831,39,2.6,1,G#2,G#2,no,Double Bass,橡木木板,14,77,59006,1,1
3,770,130,77.046,39,3.0,1,G2,G2,no,Double Bass,橡木木板,13,71,59171,1,1
3,770,130,77.043,39,3.0,2,A3,A3,no,Harp/Piano,泥土,3,73,59169,1,1
3,770,130,77.042,39,3.0,3,C#4,C#4,no,Harp/Piano,泥土,7,85,59168,1,1
3,770,130,77.035,39,3.0,4,E4,E4,no,Harp/Piano,泥土,10,88,59163,1,1
3,776,136,77.628,39,4.2,1,G2,G2,no,Double Bass,橡木木板,13,63,59618,1,1
3,778,138,77.848,39,4.6,1,F#4,F#4,no,Harp/Piano,泥土,12,88,59787,1,1
3,779,139,77.853,39,4.8,1,F#2,F#2,no,Double Bass,橡木木板,12,78,59791,1,1
3,779,139,77.857,39,4.8,2,A3,A3,no,Harp/Piano,泥土,3,77,59794,1,1
3,779,139,77.854,39,4.8,3,D4,D4,no,Harp/Piano,泥土,8,74,59792,1,1
3,785,145,78.466,40,2.0,1,F#2,F#2,no,Double Bass,橡木木板,12,75,60262,1,1
3,787,147,78.677,40,2.4,1,F2,F2,no,Double Bass,橡木木板,11,75,60424,1,1
3,787,147,78.690,40,2.4,2,A3,A3,no,Harp/Piano,泥土,3,66,60434,1,1
3,787,147,78.684,40,2.4,3,C4,C4,no,Harp/Piano,泥土,6,70,60429,1,1
3,787,147,78.686,40,2.4,4,D#4,D#4,no,Harp/Piano,泥土,9,80,60431,1,1
3,787,147,78.674,40,2.4,5,G4,G4,no,Harp/Piano,泥土,13,86,60422,1,1
3,793,153,79.276,40,3.6,1,F2,F2,no,Double Bass,橡木木板,11,71,60884,1,1
3,795,155,79.504,40,4.0,1,E2,E2,no,Double Bass,橡木木板,10,79,61059,1,1
3,795,155,79.510,40,4.0,2,B3,B3,no,Harp/Piano,泥土,5,71,61064,1,1
3,795,155,79.508,40,4.0,3,D4,D4,no,Harp/Piano,泥土,8,72,61062,1,1
3,795,155,79.496,40,4.0,4,F#4,F#4,no,Harp/Piano,泥土,12,84,61053,1,1
3,801,161,80.105,41,1.2,1,G3,G3,no,Harp/Piano,泥土,1,53,61521,1,1
3,801,161,80.090,41,1.2,2,B3,B3,no,Harp/Piano,泥土,5,55,61509,1,1
3,805,165,80.549,41,2.0,1,E3,E3,no,Double Bass,橡木木板,22,61,61862,1,1
3,807,167,80.743,41,2.4,1,G3,G3,no,Harp/Piano,泥土,1,68,62011,1,1
3,809,169,80.928,41,2.8,1,B3,B3,no,Harp/Piano,泥土,5,72,62153,1,1
3,809,169,80.934,41,2.8,2,A5,A5,no,Chime,浮冰,3,82,62157,1,1
3,811,171,81.128,41,3.2,1,E5,E5,no,Harp/Piano,泥土,22,61,62306,1,1
3,812,172,81.197,41,3.4,1,F#2,F#2,no,Double Bass,橡木木板,12,63,62359,1,1
3,812,172,81.191,41,3.4,2,F#3,F#3,no,Harp/Piano,泥土,0,67,62355,1,1
3,812,172,81.174,41,3.4,3,F#5,F#5,no,Harp/Piano,泥土,24,70,62342,1,1
3,812,172,81.194,41,3.4,4,A#5,A#5,no,Chime,浮冰,4,66,62357,1,1
3,812,172,81.182,41,3.4,5,D6,D6,no,Chime,浮冰,8,84,62348,1,1
3,820,180,82.044,42,1.0,1,C#6,C#6,no,Chime,浮冰,7,76,63010,1,1
3,821,181,82.081,42,1.2,1,C#4,C#4,no,Harp/Piano,泥土,7,50,63038,1,1
3,821,181,82.055,42,1.2,2,E4,E4,no,Harp/Piano,泥土,10,54,63018,1,1
3,821,181,82.073,42,1.2,3,C#5,C#5,no,Harp/Piano,泥土,19,62,63032,1,1
3,827,187,82.695,42,2.4,1,D5,D5,no,Harp/Piano,泥土,20,56,63510,1,1
3,827,187,82.694,42,2.4,2,F#5,F#5,no,Harp/Piano,泥土,24,70,63509,1,1
3,827,187,82.671,42,2.4,3,D6,D6,no,Chime,浮冰,8,86,63491,1,1
3,829,189,82.910,42,2.8,1,G2,G2,no,Double Bass,橡木木板,13,48,63675,1,1
3,829,189,82.910,42,2.8,2,B3,B3,no,Harp/Piano,泥土,5,50,63675,1,1
3,836,196,83.561,42,4.2,1,D4,D4,no,Harp/Piano,泥土,8,43,64175,1,1
3,836,196,83.564,42,4.2,2,F#4,F#4,no,Harp/Piano,泥土,12,46,64177,1,1
3,840,200,84.008,43,1.0,1,A4,A4,no,Harp/Piano,泥土,15,51,64518,1,1
3,842,202,84.182,43,1.4,1,G3,G3,no,Harp/Piano,泥土,1,44,64652,1,1
3,842,202,84.207,43,1.4,2,D5,D5,no,Harp/Piano,泥土,20,45,64671,1,1
3,844,204,84.393,43,1.8,1,B3,B3,no,Harp/Piano,泥土,5,49,64814,1,1
3,844,204,84.396,43,1.8,2,A5,A5,no,Chime,浮冰,3,64,64816,1,1
3,846,206,84.592,43,2.2,1,D4,D4,no,Harp/Piano,泥土,8,46,64967,1,1
3,846,206,84.596,43,2.2,2,F#4,F#4,no,Harp/Piano,泥土,12,45,64970,1,1
3,846,206,84.591,43,2.2,3,G5,G5,no,Chime,浮冰,1,71,64966,1,1
3,850,210,84.995,43,3.0,1,F#5,F#5,no,Harp/Piano,泥土,24,73,65276,1,1
3,852,212,85.203,43,3.4,1,D5,D5,no,Harp/Piano,泥土,20,64,65436,1,1
3,854,214,85.417,43,3.8,1,B3,B3,no,Harp/Piano,泥土,5,34,65600,1,1
3,854,214,85.415,43,3.8,2,D4,D4,no,Harp/Piano,泥土,8,44,65599,1,1
3,854,214,85.418,43,3.8,3,F#4,F#4,no,Harp/Piano,泥土,12,45,65601,1,1
3,856,216,85.603,43,4.2,1,A4,A4,no,Harp/Piano,泥土,15,61,65743,1,1
3,860,220,85.986,44,1.0,1,A4,A4,no,Harp/Piano,泥土,15,65,66037,1,1
3,862,222,86.234,44,1.4,1,A2,A2,no,Double Bass,橡木木板,15,53,66228,1,1
3,862,222,86.229,44,1.4,2,A3,A3,no,Harp/Piano,泥土,3,51,66224,1,1
3,862,222,86.234,44,1.4,3,B4,B4,no,Harp/Piano,泥土,17,55,66228,1,1
3,862,222,86.229,44,1.4,4,C#5,C#5,no,Harp/Piano,泥土,19,65,66224,1,1
3,862,222,86.204,44,1.4,5,E5,E5,no,Harp/Piano,泥土,22,67,66205,1,1
3,870,230,87.048,44,3.0,1,F#3,F#3,no,Harp/Piano,泥土,0,55,66853,1,1
3,871,231,87.057,44,3.2,1,A#2,A#2,no,Double Bass,橡木木板,16,51,66860,1,1
3,871,231,87.064,44,3.2,2,C#4,C#4,no,Harp/Piano,泥土,7,50,66865,1,1
3,873,233,87.255,44,3.6,1,C#5,C#5,no,Harp/Piano,泥土,19,73,67012,1,1
3,874,234,87.436,44,3.8,1,D5,D5,no,Harp/Piano,泥土,20,71,67151,1,1
3,876,236,87.630,44,4.2,1,E5,E5,no,Harp/Piano,泥土,22,71,67300,1,1
3,878,238,87.845,44,4.6,1,G5,G5,no,Chime,浮冰,1,83,67465,1,1
3,879,239,87.855,44,4.8,1,B2,B2,no,Double Bass,橡木木板,17,50,67473,1,1
3,879,239,87.855,44,4.8,2,D4,D4,no,Harp/Piano,泥土,8,58,67473,1,1
3,879,239,87.862,44,4.8,3,A4,A4,no,Harp/Piano,泥土,15,67,67478,1,1
3,879,239,87.857,44,4.8,4,D5,D5,no,Harp/Piano,泥土,20,63,67474,1,1
3,883,243,88.270,45,1.6,1,F#3,F#3,no,Harp/Piano,泥土,0,56,67791,1,1
3,885,245,88.484,45,2.0,1,A3,A3,no,Harp/Piano,泥土,3,64,67956,1,1
3,885,245,88.488,45,2.0,2,A4,A4,no,Harp/Piano,泥土,15,70,67959,1,1
3,885,245,88.480,45,2.0,3,F#5,F#5,no,Harp/Piano,泥土,24,84,67953,1,1
3,889,249,88.913,45,2.8,1,A2,A2,no,Double Bass,橡木木板,15,64,68285,1,1
3,889,249,88.921,45,2.8,2,G3,G3,no,Harp/Piano,泥土,1,62,68291,1,1
3,889,249,88.922,45,2.8,3,G4,G4,no,Harp/Piano,泥土,13,70,68292,1,1
3,889,249,88.913,45,2.8,4,C5,C5,no,Harp/Piano,泥土,18,70,68285,1,1
3,889,249,88.906,45,2.8,5,E5,E5,no,Harp/Piano,泥土,22,78,68280,1,1
3,893,253,89.312,45,3.6,1,F#5,F#5,no,Harp/Piano,泥土,24,81,68592,1,1
3,894,254,89.406,45,3.8,1,E5,E5,no,Harp/Piano,泥土,22,55,68664,1,1
3,895,255,89.509,45,4.0,1,G2,G2,no,Double Bass,橡木木板,13,51,68743,1,1
3,895,255,89.512,45,4.0,2,B3,B3,no,Harp/Piano,泥土,5,56,68745,1,1
3,895,255,89.533,45,4.0,3,F#4,F#4,no,Harp/Piano,泥土,12,45,68761,1,1
3,895,255,89.513,45,4.0,4,B4,B4,no,Harp/Piano,泥土,17,66,68746,1,1
3,895,255,89.514,45,4.0,5,D5,D5,no,Harp/Piano,泥土,20,70,68747,1,1
3,901,261,90.124,46,1.2,1,G3,G3,no,Harp/Piano,泥土,1,51,69215,1,1
3,903,263,90.346,46,1.6,1,B3,B3,no,Harp/Piano,泥土,5,55,69386,1,1
3,903,263,90.342,46,1.6,2,D4,D4,no,Harp/Piano,泥土,8,52,69383,1,1
3,905,265,90.531,46,2.0,1,E4,E4,no,Harp/Piano,泥土,10,69,69528,1,1
3,907,267,90.741,46,2.4,1,A4,A4,no,Harp/Piano,泥土,15,72,69689,1,1
3,909,269,90.923,46,2.8,1,D5,D5,no,Harp/Piano,泥土,20,71,69829,1,1
3,911,271,91.122,46,3.2,1,F#2,F#2,no,Double Bass,橡木木板,12,58,69982,1,1
3,911,271,91.145,46,3.2,2,A4,A4,no,Harp/Piano,泥土,15,57,69999,1,1
3,911,271,91.150,46,3.2,3,C#5,C#5,no,Harp/Piano,泥土,19,76,70003,1,1
3,911,271,91.134,46,3.2,4,E5,E5,no,Harp/Piano,泥土,22,74,69991,1,1
3,915,275,91.546,46,4.0,1,F#3,F#3,no,Harp/Piano,泥土,0,49,70307,1,1
